"date","TEAM","RANK_RATE","WIN","LOSE","DRAW","WRA","AB_RATE","HIT","HR","SB","RUN","R","ER","ERR","HRA","LRA","BRA","ERA","CONTINUE_GAME","H2","H3","BB","HP","SF"
"20180821","SM","0.8333","0.5000","0.3953","0.1047","0.5580000281333923","3.9828","10.3256","0.7209","1.2558","6.0233","5.2442","4.5465","0.8256","0.295","0.423","0.369","4.65","2","1.7907","0.2674","3.9651","0.4070","0.4302"
"20180822","SM","0.8333","0.4943","0.3908","0.1149","0.5580000281333923","3.9778","10.3103","0.7126","1.2414","5.9885","5.2184","4.5287","0.8161","0.295","0.423","0.369","4.64","2","1.7931","0.2759","3.9425","0.4023","0.4253"
"20180823","SM","0.8333","0.4943","0.3908","0.1149","0.5580000281333923","3.9778","10.3103","0.7126","1.2414","5.9885","5.2184","4.5287","0.8161","0.295","0.423","0.369","4.64","2","1.7931","0.2759","3.9425","0.4023","0.4253"
"20180824","SM","0.8333","0.4943","0.3908","0.1149","0.5580000281333923","3.9778","10.3103","0.7126","1.2414","5.9885","5.2184","4.5287","0.8161","0.295","0.423","0.369","4.64","2","1.7931","0.2759","3.9425","0.4023","0.4253"
"20180825","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180826","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180828","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180829","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180830","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180831","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180901","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180902","SM","0.8333","0.4886","0.3977","0.1136","0.5509999990463257","3.9793","10.2727","0.7045","1.2614","5.9545","5.2045","4.5227","0.8523","0.294","0.421","0.368","4.63","-1","1.7841","0.2727","3.9432","0.4091","0.4432"
"20180903","SM","0.8333","0.4944","0.3933","0.1124","0.5569999814033508","3.9706","10.2022","0.6966","1.2809","5.9438","5.1798","4.4944","0.8539","0.292","0.419","0.368","4.6","1","1.7753","0.2809","3.9888","0.4157","0.4382"
"20180904","SM","0.8333","0.5000","0.3889","0.1111","0.5630000233650208","3.9722","10.2444","0.6889","1.2667","5.9667","5.1333","4.4556","0.8444","0.293","0.42","0.369","4.56","2","1.8111","0.2778","4.0000","0.4111","0.4444"
"20180905","SM","0.8333","0.5055","0.3846","0.1099","0.5680000185966492","3.9650","10.2198","0.6813","1.2527","5.9341","5.0879","4.4176","0.8352","0.293","0.421","0.368","4.52","3","1.8242","0.2857","4.0000","0.4066","0.4396"
"20180906","SM","0.8333","0.5109","0.3804","0.1087","0.5730000138282776","3.9753","10.2935","0.6957","1.2391","6.0109","5.0870","4.4239","0.8370","0.294","0.423","0.369","4.53","4","1.8152","0.2935","4.0109","0.4022","0.4348"
"20180907","SM","0.8333","0.5161","0.3763","0.1075","0.578000009059906","3.9866","10.3763","0.6989","1.2366","6.0860","5.0538","4.3978","0.8387","0.296","0.425","0.37","4.5","5","1.8495","0.2903","4.0108","0.3978","0.4409"
"20180908","SM","0.8333","0.5213","0.3723","0.1064","0.5830000042915344","3.9867","10.3936","0.6915","1.2553","6.1277","5.0532","4.3936","0.8511","0.296","0.426","0.371","4.49","6","1.8511","0.3085","4.0319","0.4043","0.4468"
"20180909","SM","0.8333","0.5263","0.3684","0.1053","0.5879999995231628","3.9880","10.4000","0.6842","1.2632","6.1158","5.0000","4.3474","0.8421","0.296","0.425","0.371","4.45","7","1.8632","0.3053","4.0105","0.4000","0.4421"
"20180910","SM","0.8333","0.5313","0.3646","0.1042","0.5929999947547913","3.9929","10.4271","0.6771","1.2708","6.1771","4.9688","4.3229","0.8333","0.297","0.425","0.371","4.42","8","1.8750","0.3021","4.0208","0.4167","0.4479"
"20180911","SM","0.8333","0.5313","0.3646","0.1042","0.5929999947547913","3.9929","10.4271","0.6771","1.2708","6.1771","4.9688","4.3229","0.8333","0.297","0.425","0.371","4.42","8","1.8750","0.3021","4.0208","0.4167","0.4479"
"20180912","SM","0.8333","0.5313","0.3646","0.1042","0.5929999947547913","3.9929","10.4271","0.6771","1.2708","6.1771","4.9688","4.3229","0.8333","0.297","0.425","0.371","4.42","8","1.8750","0.3021","4.0208","0.4167","0.4479"
"20180403","WO","0.8333","1.0000","0.0000","0.0000","1","3.8889","12.0000","3.0000","4.0000","12.0000","11.0000","9.0000","2.0000","0.343","0.657","0.425","9","1","2.0000","0.0000","4.0000","1.0000","0.0000"
"20180404","WO","0.5000","0.5000","0.5000","0.0000","0.5","4.0000","11.0000","1.5000","2.0000","9.5000","12.0000","10.5000","1.5000","0.306","0.528","0.398","10.5","-1","2.5000","0.5000","4.5000","1.0000","0.0000"
"20180406","WO","0.6667","0.6667","0.3333","0.0000","0.666999995708466","4.0370","11.3333","1.0000","2.0000","9.6667","9.6667","8.3333","2.0000","0.312","0.505","0.402","8.33","1","3.3333","0.3333","4.6667","1.0000","0.3333"
"20180407","WO","0.6667","0.7500","0.2500","0.0000","0.75","4.0000","11.0000","1.5000","2.0000","9.5000","8.7500","7.5000","1.7500","0.306","0.528","0.399","7.5","2","3.0000","0.2500","4.7500","1.0000","0.2500"
"20180408","WO","0.6667","0.8000","0.2000","0.0000","0.800000011920929","3.9556","10.6000","1.4000","1.6000","8.8000","7.8000","6.6000","1.8000","0.298","0.511","0.406","6.6","3","3.0000","0.2000","5.6000","1.0000","0.2000"
"20180410","WO","0.6667","0.8000","0.2000","0.0000","0.800000011920929","3.9556","10.6000","1.4000","1.6000","8.8000","7.8000","6.6000","1.8000","0.298","0.511","0.406","6.6","3","3.0000","0.2000","5.6000","1.0000","0.2000"
"20180411","WO","0.8333","0.8333","0.1667","0.0000","0.833000004291534","3.8889","10.1667","1.1667","1.8333","7.8333","6.8333","5.5000","1.6667","0.29","0.481","0.405","5.5","4","2.5000","0.3333","5.5000","1.3333","0.1667"
"20180412","WO","0.8333","0.8571","0.1429","0.0000","0.85699999332428","3.9365","10.7143","1.2857","1.8571","8.4286","6.5714","5.4286","1.4286","0.302","0.516","0.405","5.43","5","2.8571","0.4286","5.1429","1.1429","0.2857"
"20180413","WO","0.8333","0.7500","0.2500","0.0000","0.75","4.0141","11.1250","1.2500","1.8750","7.8750","6.7500","5.5000","1.6250","0.312","0.512","0.404","5.58","-1","2.6250","0.3750","4.6250","1.0000","0.2500"
"20180415","WO","0.8333","0.7778","0.2222","0.0000","0.777999997138977","4.0375","11.3333","1.3333","1.7778","8.1111","6.6667","5.5556","1.4444","0.316","0.523","0.408","5.63","1","2.7778","0.3333","4.7778","1.0000","0.2222"
"20180417","WO","0.6667","0.7000","0.3000","0.0000","0.699999988079071","3.9438","10.5000","1.2000","1.6000","7.4000","6.6000","5.3000","1.4000","0.299","0.493","0.394","5.36","-1","2.6000","0.3000","4.6000","1.0000","0.2000"
"20180418","WO","0.5000","0.6364","0.3636","0.0000","0.635999977588654","3.9184","10.1818","1.0909","1.4545","6.7273","7.5455","6.2727","1.3636","0.292","0.471","0.381","6.34","-2","2.4545","0.2727","4.1818","1.0000","0.1818"
"20180419","WO","0.6667","0.6667","0.3333","0.0000","0.666999995708466","3.9252","10.2500","1.0833","1.3333","7.0833","7.4167","5.9167","1.4167","0.293","0.476","0.381","5.97","1","2.5000","0.3333","4.1667","0.9167","0.1667"
"20180420","WO","0.6667","0.6154","0.3846","0.0000","0.615000009536743","3.9310","10.0769","1.1538","1.3077","6.9231","7.5385","6.1538","1.3846","0.287","0.471","0.376","6.21","-1","2.3846","0.3077","4.2308","0.8462","0.1538"
"20180421","WO","0.6667","0.5714","0.4286","0.0000","0.570999979972839","3.9440","10.0000","1.0714","1.2143","6.6429","8.6429","7.0714","1.5000","0.284","0.46","0.368","7.13","-2","2.4286","0.2857","4.0000","0.7857","0.2143"
